xg nlogf
0.0485922701273 1.78713020084
0.0894521946124 3.43889924885
0.143933431435 5.6722838076
0.0483512452679 1.99245683171
0.0898087016614 3.8708810621
0.14491575128 6.33114191468
0.0480319930392 2.21219609327
0.0902945646276 4.58929683683
0.144715963746 6.88795265169
0.210962365838 9.02801881518
