xg nlogf
0.0483632090216 1.92428565296
0.0903119339003 3.63894708537
0.144454743042 6.79442659368
0.210975277497 9.21034037198
0.0485749078203 2.13081905014
0.0898072898341 4.06634036581
0.144154635879 7.18219212468
